"LOG_DONATIONS","fitted_gp","fitted_ols","resid_gp","ZIP_CODE","CAND_OFFICE_ST","CAND_PTY_AFFILIATION","in_state"
6.71538338633468,6.81910363892423,6.87873995624425,-0.103720252589553,1054,"NC","DEM",0
5.52942908751142,7.09932362892639,7.14708909409298,-1.56989454141496,1054,"NC","REP",0
7.15148546390474,6.80518646465994,6.88350395393634,0.346298999244798,1054,"SC","DEM",0
5.05624580534831,7.08540645466209,7.15185309178506,-2.02916064931378,1054,"SC","REP",0
5.62401750618734,7.03147740438794,7.17081195059745,-1.4074598982006,1054,"TX","REP",0
5.52146091786225,5.39536879600972,5.54027672064299,0.126092121852529,1056,"AZ","DEM",0
4.64439089914137,5.46263513828715,5.5166475582634,-0.818244239145777,1056,"GA","DEM",0
5.52146091786225,5.4742327835074,5.51255578969564,0.0472281343548495,1056,"KY","DEM",0
6.07534603108868,5.57049323883545,5.47874989896079,0.504852792253238,1056,"ME","DEM",0
4.64439089914137,5.48930972229372,5.50726356456975,-0.844918823152345,1056,"MI","DEM",0
5.52146091786225,5.47481266576841,5.5122985708654,0.0466482520938367,1056,"SC","DEM",0
6.90775527898214,5.75503265577056,5.78064770871412,1.15272262321157,1056,"SC","REP",0
3.91202300542815,5.26675887606843,5.39630098377604,-1.35473587064028,1057,"AZ","DEM",0
4.86753445045558,5.54697886607058,5.66465012162476,-0.679444415614999,1057,"AZ","REP",0
3.2188758248682,5.28531510842082,5.38976069671558,-2.06643928355262,1057,"CO","DEM",0
4.55387689160054,5.33402521834586,5.37266362826842,-0.780148326745319,1057,"GA","DEM",0
3.91202300542815,5.32010804408156,5.37750617972744,-1.40808503865342,1057,"IA","DEM",0
5.78382518232974,5.34562286356611,5.3686868856142,0.43820231876363,1057,"KY","DEM",0
4.68213122712422,5.34678262808813,5.36828921082046,-0.664651400963912,1057,"SC","DEM",0
5.29831736654804,5.62700261809028,5.63663834866918,-0.328685251542248,1057,"SC","REP",0
8.36985260351753,7.01320327814117,7.04461450966676,1.35664932537636,1060,"AL","DEM",0
9.88511989517794,6.95695469882297,7.06445638696437,2.92816519635497,1060,"AZ","DEM",0
9.48478521764594,6.97551093117537,7.05783505794162,2.50927428647058,1060,"CO","DEM",0
9.19897604189713,7.02364115883939,7.0409341045135,2.17533488305774,1060,"GA","DEM",0
9.17802377049964,7.01088374909712,7.0454157392398,2.16714002140252,1060,"IA","DEM",0
9.87462500785103,6.99696657483282,7.05042756548874,2.8776584330182,1060,"KS","DEM",0
9.39490940131062,7.03581868632065,7.03668254457159,2.35909071498997,1060,"KY","DEM",0
7.64969262371151,8.31077539161287,8.26175196065979,-0.661082767901357,1060,"MA","DEM",1
9.97231374346598,7.13265902390971,7.00280078708348,2.83965471955627,1060,"ME","DEM",0
9.31470038730042,7.052055389629,7.03112506925412,2.26264499767143,1060,"MI","DEM",0
8.0375431851187,7.0097239845751,7.04588410798267,1.0278192005436,1060,"MN","DEM",0
6.21460809842219,7.00392516196497,7.04789121363936,-0.78931706354278,1060,"MS","DEM",0
10.4650728283279,6.96681269726018,7.0610794252033,3.49826013106773,1060,"MT","DEM",0
10.0508725394492,7.04973586058495,7.0317983528423,3.00113667886424,1060,"NC","DEM",0
6.62671774924902,7.19354666131601,6.98144234969531,-0.566828912066984,1060,"NH","DEM",0
6.21460809842219,6.96855234404322,7.06040953461198,-0.753944245621026,1060,"NM","DEM",0
4.60517018598809,6.94825646490779,7.06745811665358,-2.34308627891969,1060,"OR","DEM",0
9.51125944745996,7.03639856858166,7.03664842098545,2.4748608788783,1060,"SC","DEM",0
6.26530121273771,7.31661855858382,7.30499755883417,-1.05131734584611,1060,"SC","REP",0
5.7037824746562,6.98130975378549,7.05585760524765,-1.27752727912929,1060,"TX","DEM",0
8.12710918534638,6.35709147613196,6.41611388549517,1.77001770921441,1062,"AL","DEM",0
8.60116662519242,6.30026301455275,6.4359840826639,2.30090361063966,1062,"AZ","DEM",0
5.92692602597041,6.58048300455491,6.70433322051262,-0.653556978584496,1062,"AZ","REP",0
7.3132203870903,6.31939912916616,6.42935199304418,0.99382125792414,1062,"CO","DEM",0
6.93731408122368,6.36752935683019,6.41242931443097,0.569784724393496,1062,"GA","DEM",0
7.80384330353877,6.35477194708792,6.41690314603492,1.44907135645086,1062,"IA","DEM",0
7.98956044933387,6.34027489056261,6.42192864097271,1.64928555877126,1062,"KS","DEM",0
8.3197173868506,6.37970688431145,6.40814497606319,1.94001050253916,1062,"KY","DEM",0
2.484906649788,6.6599268743136,6.67649411391191,-4.1750202245256,1062,"KY","REP",0
9.17201525765452,6.47480757511747,6.37466575956978,2.69720768253705,1062,"ME","DEM",0
3.91202300542815,6.75502756511962,6.6430148974185,-2.84300455969148,1062,"ME","REP",0
6.87316383421252,6.39536370535878,6.40255514960555,0.477800128853739,1062,"MI","DEM",0
5.91350300563827,6.35361218256589,6.41737609192849,-0.440109176927621,1062,"MN","DEM",0
8.61974977974133,6.31012101298996,6.43260468074479,2.30962876675137,1062,"MT","DEM",0
8.63941082414049,6.39362405857574,6.40327557414486,2.24578676556474,1062,"NC","DEM",0
8.00836557031292,6.53453544800174,6.35370328116599,1.47383012231118,1062,"NH","DEM",0
8.94962474775422,6.37970688431145,6.40814116787815,2.56991786344277,1062,"SC","DEM",0
6.42971947803914,6.6599268743136,6.67649030572687,-0.230207396274461,1062,"SC","REP",0
6.21460809842219,6.32461806951527,6.42737438213616,-0.110009971093081,1062,"TX","DEM",0
5.41610040220442,6.47749061531835,6.64995780204122,-1.06139021311393,1072,"AZ","DEM",0
4.60517018598809,6.7577106053205,6.91830693988994,-2.15254041933241,1072,"AZ","REP",0
7.24422751560335,6.55577472055502,6.6225291788653,0.688452795048333,1072,"KY","DEM",0
7.53208814354172,6.65957364527623,6.58606335248703,0.872514498265495,1072,"ME","DEM",0
2.30258509299405,6.55577472055502,6.62254329591109,-4.25318962756097,1072,"SC","DEM",0
3.2188758248682,5.55252083809987,5.62431942665969,-2.33364501323167,1073,"AL","DEM",0
5.52146091786225,5.49569237652066,5.64429659004184,0.0257685413415869,1073,"AZ","DEM",0
3.40119738166216,5.77591236652281,5.91264572789056,-2.37471498486066,1073,"AZ","REP",0
4.8283137373023,5.51482849113407,5.63767165896259,-0.686514753831766,1073,"CO","DEM",0
7.75018416225784,5.55020130905582,5.62521724052952,2.19998285320202,1073,"IA","DEM",0
6.05208916892442,5.53570425253051,5.63022389774603,0.516384916393906,1073,"KS","DEM",0
7.40853056689463,5.57513624627935,5.61635115974364,1.83339432061527,1073,"KY","DEM",0
7.86825426552061,5.66849729030234,5.58371977759518,2.19975697521827,1073,"ME","DEM",0
6.77992190747225,5.50555037495787,5.64095339300137,1.27437153251438,1073,"MT","DEM",0
6.77422388635761,5.58963330280466,5.61135634756485,1.18459058355295,1073,"NC","DEM",0
7.61579107203583,5.57571612854036,5.61626573072207,2.04007494349547,1073,"SC","DEM",0
8.2358907259285,5.85593611854252,5.8846148685708,2.37995460738598,1073,"SC","REP",0
